app_name,release_date,genres,id
Dungeons & Dragons Online® Catacombs Starter Pack,2013-03-14,Massively Multiplayer,213197
Dungeons & Dragons Online® Catacombs Starter Pack,2013-03-14,RPG,213197
Stealth Bastard Deluxe - The Teleporter Chambers,2013-03-14,Action,209202
Stealth Bastard Deluxe - The Teleporter Chambers,2013-03-14,Indie,209202
Monster Loves You!,2013-03-18,Adventure,226740
Monster Loves You!,2013-03-18,Casual,226740
Monster Loves You!,2013-03-18,Indie,226740
Monster Loves You!,2013-03-18,RPG,226740
Monster Loves You!,2013-03-18,Simulation,226740
Incredipede,2013-03-18,Adventure,230150
Incredipede,2013-03-18,Indie,230150
Incredipede,2013-03-18,Simulation,230150
Alien Spidy,2013-03-20,Action,207000
Alien Spidy,2013-03-20,Adventure,207000
Alien Spidy,2013-03-20,Indie,207000
Impire: Creatures of the Night,2013-03-19,Strategy,230900
Retro/Grade,2013-03-20,Action,222660
Retro/Grade,2013-03-20,Indie,222660
Train Simulator: Western Lines of Scotland Route Add-On,2013-03-21,Simulation,222554
Trials Evolution: Gold Edition,2013-03-21,Action,220160
Trials Evolution: Gold Edition,2013-03-21,Racing,220160
FLY'N Soundtrack,2013-03-21,Indie,223732
AirMech® Prime,2013-03-21,Action,216174
AirMech® Prime,2013-03-21,Free to Play,216174
AirMech® Prime,2013-03-21,Indie,216174
AirMech® Prime,2013-03-21,Strategy,216174
POSTAL,1997-11-14,Action,232770
POSTAL,1997-11-14,Indie,232770
Resident Evil 6 / Biohazard 6,2013-03-22,Action,221040
Resident Evil 6 / Biohazard 6,2013-03-22,Adventure,221040
RE6 / BH6: Onslaught Mode,2013-03-22,Action,232530
RE6 / BH6: Onslaught Mode,2013-03-22,Adventure,232530
Cut the Rope,2013-03-22,Indie,223280
Cut the Rope,2013-03-22,Casual,223280
Strike Suit Zero - Raptor DLC,2013-03-22,Action,234180
Strike Suit Zero - Raptor DLC,2013-03-22,Indie,234180
Strike Suit Zero - Raptor DLC,2013-03-22,Simulation,234180
Anodyne,2013-03-22,Action,234900
Anodyne,2013-03-22,Adventure,234900
Anodyne,2013-03-22,Indie,234900
Tomb Raider: Agency SPS 12,2013-03-25,Action,208796
Tomb Raider: Agency SPS 12,2013-03-25,Adventure,208796
Tomb Raider: Fisherman,2013-03-26,Action,208793
Tomb Raider: Fisherman,2013-03-26,Adventure,208793
Tomb Raider: Scavenger Bandit,2013-03-26,Action,208792
Tomb Raider: Scavenger Bandit,2013-03-26,Adventure,208792
Tomb Raider: Scavenger Scout,2013-03-26,Action,208790
Tomb Raider: Scavenger Scout,2013-03-26,Adventure,208790
Tomb Raider: Pistol Burst,2013-03-26,Action,208804
Tomb Raider: Pistol Burst,2013-03-26,Adventure,208804
Tomb Raider: Pistol Silencer,2013-03-26,Action,208805
Tomb Raider: Pistol Silencer,2013-03-26,Adventure,208805
Tomb Raider: Hunter Skin,2013-03-26,Action,208806
Tomb Raider: Hunter Skin,2013-03-26,Adventure,208806
Tomb Raider: Shanty Town,2013-03-26,Action,208810
Tomb Raider: Shanty Town,2013-03-26,Adventure,208810
Call of Duty®: Black Ops II - North American Flags of the World Calling Card Pack,2013-04-12,Action,234780
Tomb Raider: 1939 Multiplayer Map Pack,2013-04-03,Action,208814
Tomb Raider: 1939 Multiplayer Map Pack,2013-04-03,Adventure,208814
Evoland,2013-04-04,Adventure,233470
Evoland,2013-04-04,Indie,233470
Evoland,2013-04-04,RPG,233470
Another World – 20th Anniversary Edition,2013-04-04,Action,233550
Another World – 20th Anniversary Edition,2013-04-04,Adventure,233550
Train Simulator: PRR Alco RS11 Loco Add-On,2013-04-04,Simulation,222574
Lords of Football,2013-04-05,Indie,230650
Lords of Football,2013-04-05,Simulation,230650
Lords of Football,2013-04-05,Sports,230650
Lords of Football,2013-04-05,Strategy,230650
Sang-Froid - Tales of Werewolves,2013-04-05,Action,227220
Sang-Froid - Tales of Werewolves,2013-04-05,Adventure,227220
Sang-Froid - Tales of Werewolves,2013-04-05,Indie,227220
Sang-Froid - Tales of Werewolves,2013-04-05,RPG,227220
Sang-Froid - Tales of Werewolves,2013-04-05,Strategy,227220
Train Simulator: BR Standard Class 2MT Loco Add-On,2013-04-04,Simulation,222556
Demolition Inc - Level & Weapon DLC,2013-04-08,Action,98609
Demolition Inc - Level & Weapon DLC,2013-04-08,Strategy,98609
Demolition Inc - Level & Weapon DLC,2013-04-08,Indie,98609
Demolition Inc - Level & Weapon DLC,2013-04-08,Casual,98609
Cubemen 2,2013-04-08,Indie,228440
Cubemen 2,2013-04-08,Strategy,228440
Primal Carnage - Experimental Dinosaur Skin Pack 2,2013-04-08,Action,235130
Primal Carnage - Experimental Dinosaur Skin Pack 2,2013-04-08,Strategy,235130
Primal Carnage - Experimental Dinosaur Skin Pack 2,2013-04-08,Indie,235130
Awesomenauts - Demon Skølldir Skin,2013-04-09,Action,230885
Awesomenauts - Demon Skølldir Skin,2013-04-09,Indie,230885
Awesomenauts - Demon Skølldir Skin,2013-04-09,Strategy,230885
Call of Duty®: Black Ops II - Jungle Warfare Personalization Pack,2013-04-12,Action,234779
Call of Duty®: Black Ops II - Viper Personalization Pack,2013-04-12,Action,234778
Call of Duty®: Black Ops II - Bacon Personalization Pack,2013-04-12,Action,234776
Train Simulator: Southeastern Class 465 EMU Add-On,2013-04-17,Simulation,222576
Call of Duty®: Black Ops II - Benjamins Personalization Pack,2013-04-12,Action,234775
Papo & Yo Soundtrack,2013-04-18,Adventure,227090
Papo & Yo Soundtrack,2013-04-18,Indie,227090
Papo & Yo,2013-04-18,Adventure,227080
Papo & Yo,2013-04-18,Indie,227080
Call of Duty®: Black Ops II - Zombies Personalization Pack,2013-04-12,Action,234777
Surgeon Simulator,2013-04-19,Action,233720
Surgeon Simulator,2013-04-19,Indie,233720
Surgeon Simulator,2013-04-19,Simulation,233720
Jagged Alliance: Back in Action DLC: Urban Specialist Kit,2013-04-19,RPG,203343
Jagged Alliance: Back in Action DLC: Urban Specialist Kit,2013-04-19,Simulation,203343
Jagged Alliance: Back in Action DLC: Urban Specialist Kit,2013-04-19,Strategy,203343
FINAL FANTASY® XI: Ultimate Collection Seekers Edition,2013-04-19,Massively Multiplayer,230330
God Mode,2013-04-19,Action,227480
Eador. Masters of the Broken World,2013-04-19,Indie,232050
Eador. Masters of the Broken World,2013-04-19,Strategy,232050
Sacred Citadel: Jungle Hunt,2013-04-22,Action,222380
Victoria II: Interwar Engineer Unit,2013-04-22,Strategy,215004
Painkiller Hell & Damnation: Full Metal Rocket,2013-04-26,Action,229250
Victoria II: Songs of the Civil War,2013-04-22,Strategy,215002
Mars: War Logs,2013-04-26,Action,232750
Mars: War Logs,2013-04-26,RPG,232750
Poker Night 2,2013-04-26,Casual,234710
Poker Night 2,2013-04-26,Sports,234710
StarDrive,2013-04-26,Indie,220660
StarDrive,2013-04-26,Strategy,220660
MINERVA,2013-04-28,Action,235780
MINERVA,2013-04-28,Adventure,235780
Sanctum 2,2013-05-15,Action,210770
Sanctum 2,2013-05-15,Indie,210770
Sanctum 2,2013-05-15,Strategy,210770
Zack Zero,2013-04-29,Action,234290
Zack Zero,2013-04-29,Adventure,234290
Zack Zero,2013-04-29,Indie,234290
Driver Fusion Premium,2017-11-23,Education,234820
Driver Fusion Premium,2017-11-23,Software Training,234820
Driver Fusion Premium,2017-11-23,Utilities,234820
Driver Fusion Premium,2017-11-23,Web Publishing,234820
X3: Reunion Bonus Package,2013-05-07,Strategy,235920
Tomb Raider: Demolition Skin,2013-05-07,Action,208817
Tomb Raider: Demolition Skin,2013-05-07,Adventure,208817
Tomb Raider: Sure-Shot Skin,2013-05-07,Action,208818
Tomb Raider: Sure-Shot Skin,2013-05-07,Adventure,208818
Tomb Raider: Mountaineer Skin,2013-05-07,Action,208809
Tomb Raider: Mountaineer Skin,2013-05-07,Adventure,208809
Awesomenauts - Pirate Leon Skin,2013-05-07,Action,230887
Awesomenauts - Pirate Leon Skin,2013-05-07,Indie,230887
Awesomenauts - Pirate Leon Skin,2013-05-07,Strategy,230887
Tomb Raider: Shipwrecked Multiplayer Map Pack,2013-05-07,Action,208813
Tomb Raider: Shipwrecked Multiplayer Map Pack,2013-05-07,Adventure,208813
Train Simulator: LMS Class 3F ‘Jinty’ Loco Add-On,2013-05-16,Simulation,222575
Reus,2013-05-16,Indie,222730
Reus,2013-05-16,Simulation,222730
Reus,2013-05-16,Strategy,222730
Call of Duty®: Black Ops II - Uprising,2013-05-16,Action,219098
Dragon's Lair,1983-06-19,Action,227380
Dragon's Lair,1983-06-19,Adventure,227380
Dragon's Lair,1983-06-19,Casual,227380
Bad Bots,2013-05-17,Action,235070
Bad Bots,2013-05-17,Indie,235070
Strike Suit Zero Heroes of the Fleet DLC,2013-05-20,Action,209548
Strike Suit Zero Heroes of the Fleet DLC,2013-05-20,Indie,209548
Strike Suit Zero Heroes of the Fleet DLC,2013-05-20,Simulation,209548
Primal Carnage - Dinosaur Skin Pack 3,2013-05-20,Action,235150
Primal Carnage - Dinosaur Skin Pack 3,2013-05-20,Strategy,235150
Primal Carnage - Dinosaur Skin Pack 3,2013-05-20,Indie,235150
Resident Evil Revelations / Biohazard Revelations,2013-05-20,Action,222480
Resident Evil Revelations / Biohazard Revelations,2013-05-20,Adventure,222480
RPG Maker VX Ace - Cinematic Soundtrack Music Pack,2013-06-03,Design &amp; Illustration,229755
RPG Maker VX Ace - Cinematic Soundtrack Music Pack,2013-06-03,Web Publishing,229755
Crusader Kings II: Norse Portraits,2013-05-28,Strategy,210904
Crusader Kings II: Hymns to the Old Gods,2013-05-28,Strategy,226660
Expansion - Crusader Kings II: The Old Gods,2013-05-28,Strategy,210908
Aliens: Colonial Marines Collector's Edition Pack,2013-05-28,Action,219445
Aliens: Colonial Marines Limited Edition Pack,2013-05-28,Action,219444
Aliens: Colonial Marines Sawed-off Double Barrel Shotgun,2013-05-28,Action,219447
Rocksmith - Rick Springfield - Jessie’s Girl,2013-05-28,Casual,222120
Rocksmith - Rick Springfield - Jessie’s Girl,2013-05-28,Simulation,222120
Aliens: Colonial Marines SHARP Sticks,2013-05-28,Action,219446
RPG Maker VX Ace - The Nothing Battles Music Pack,2013-06-03,Design &amp; Illustration,229758
RPG Maker VX Ace - The Nothing Battles Music Pack,2013-06-03,Web Publishing,229758
Remember Me,2013-06-03,Action,228300
Remember Me,2013-06-03,Adventure,228300
Tomb Raider: Tomb of the Lost Adventurer,2013-06-04,Action,208812
Tomb Raider: Tomb of the Lost Adventurer,2013-06-04,Adventure,208812
Tomb Raider: Scavenger Executioner,2013-06-04,Action,208791
Tomb Raider: Scavenger Executioner,2013-06-04,Adventure,208791
Resident Evil: Revelations Resistance Set,2013-06-04,Action,229621
Resident Evil: Revelations Resistance Set,2013-06-04,Adventure,229621
Resident Evil: Revelations Enhancement Set,2013-06-04,Action,229622
Resident Evil: Revelations Enhancement Set,2013-06-04,Adventure,229622
Dollar Dash - Robber's Toolkit DLC,2013-06-04,Action,214331
Dollar Dash - Robber's Toolkit DLC,2013-06-04,Indie,214331
Sins of a Solar Empire®: Rebellion - Forbidden Worlds™ DLC,2013-06-05,Indie,228601
Sins of a Solar Empire®: Rebellion - Forbidden Worlds™ DLC,2013-06-05,Strategy,228601
RPG Maker VX Ace - Modern Day Tiles Resource Pack,2013-06-03,Design &amp; Illustration,229752
RPG Maker VX Ace - Modern Day Tiles Resource Pack,2013-06-03,Web Publishing,229752
Cranky Cat,2013-06-05,Casual,236290
Tryst: Survival DLC,2013-06-05,Action,208470
Tryst: Survival DLC,2013-06-05,Strategy,208470
Tryst: Survival DLC,2013-06-05,Indie,208470
Train Simulator: BNSF Locomotive Pack Add-On,2013-06-07,Simulation,222581
Agricultural Simulator 2013 - Steam Edition,2013-06-07,Casual,236790
Agricultural Simulator 2013 - Steam Edition,2013-06-07,Simulation,236790
Penny Arcade's On the Rain-Slick Precipice of Darkness 4,2013-06-07,Indie,237570
Penny Arcade's On the Rain-Slick Precipice of Darkness 4,2013-06-07,RPG,237570
7 Grand Steps: What Ancients Begat,2013-06-07,Casual,238930
7 Grand Steps: What Ancients Begat,2013-06-07,Indie,238930
7 Grand Steps: What Ancients Begat,2013-06-07,Simulation,238930
7 Grand Steps: What Ancients Begat,2013-06-07,Strategy,238930
Prime World: Defenders,2013-06-05,Casual,235360
Prime World: Defenders,2013-06-05,Indie,235360
Prime World: Defenders,2013-06-05,RPG,235360
Prime World: Defenders,2013-06-05,Strategy,235360
COH 2 - Soviet Skin: (H) Winter Whitewash Voronezh Front,2013-06-24,Strategy,231489
COH 2 - Soviet Skin: (L) Winter Whitewash Voronezh Front,2013-06-24,Strategy,231488
COH 2 - German Skin: (M) Winter Ambush Pattern,2013-06-24,Strategy,231487
COH 2 - German Skin: (L) Winter Ambush Pattern,2013-06-24,Strategy,231486
COH 2 - German Skin: (L) Three Color Ambush Pattern,2013-06-24,Strategy,231483
Train Simulator: BR Class 50 Loco Add-On,2013-06-13,Simulation,208375
Awesomenauts - Teddy Ayla Skin,2013-06-13,Action,230892
Awesomenauts - Teddy Ayla Skin,2013-06-13,Indie,230892
Awesomenauts - Teddy Ayla Skin,2013-06-13,Strategy,230892
AI War: Vengeance Of The Machine,2013-06-17,Indie,238950
AI War: Vengeance Of The Machine,2013-06-17,Strategy,238950
Train Simulator: NKP S-2 Class 'Berkshire' Loco Add-On,2013-06-13,Simulation,208348
Aliens: Colonial Marines - Movie Map Pack,2013-06-11,Action,219442
Train Simulator: SP&S E-1 Class 'Northern' Loco Add-On,2013-06-13,Simulation,208349
Awesomenauts - Shaolin Ayla Skin,2013-06-13,Action,230891
Awesomenauts - Shaolin Ayla Skin,2013-06-13,Indie,230891
Awesomenauts - Shaolin Ayla Skin,2013-06-13,Strategy,230891
Knights of Pen and Paper +1 Edition,2013-06-18,Indie,231740
Knights of Pen and Paper +1 Edition,2013-06-18,RPG,231740
Dungeons & Dragons: Chronicles of Mystara,2013-06-18,Action,229480
Dungeons & Dragons: Chronicles of Mystara,2013-06-18,Adventure,229480
Dungeons & Dragons: Chronicles of Mystara,2013-06-18,RPG,229480
Worms Revolution - Customization Pack,2013-06-18,Strategy,235230
Magic 2014 “Mind Maze” Foil Conversion,2013-06-26,Strategy,213901
Crusader Kings II: Dynasty Shield III,2013-06-25,Strategy,226664
Crusader Kings II: Celtic Portraits,2013-06-25,Strategy,226663
Bioshock Infinite: Columbia's Finest,2013-06-25,Action,2028850
Crusader Kings II: Celtic Unit Pack,2013-06-25,Strategy,226662
Borderlands 2: Tiny Tina's Assault on Dragon Keep,2013-06-25,Action,218550
Borderlands 2: Tiny Tina's Assault on Dragon Keep,2013-06-25,RPG,218550
Sniper Ghost Warrior 2: World Hunter Pack,2013-06-25,Action,232647
The Sims 3: Island Paradise,2013-06-25,Simulation,223598
Sanctum 2: Road to Elysion,2013-06-26,Action,237030
Sanctum 2: Road to Elysion,2013-06-26,Casual,237030
Sanctum 2: Road to Elysion,2013-06-26,Indie,237030
Sanctum 2: Road to Elysion,2013-06-26,Strategy,237030
Company of Heroes 2,2013-06-25,Strategy,231430
Sealed Play Deck - Slot 05,2013-06-26,Strategy,219624
Sealed Play Deck - Slot 04,2013-06-26,Strategy,219623
Magic 2014 “Masks of the Dimir” Deck Key,2013-06-26,Strategy,213892
Alien Spidy: Between a Rock and a Hard Place,2013-07-25,Action,207011
Alien Spidy: Between a Rock and a Hard Place,2013-07-25,Adventure,207011
Alien Spidy: Between a Rock and a Hard Place,2013-07-25,Indie,207011
Borderlands 2: Mechromancer Steampunk Slayer Pack,2013-07-02,Action,224160
Borderlands 2: Mechromancer Steampunk Slayer Pack,2013-07-02,RPG,224160
Borderlands 2: Gunzerker Dapper Gent Pack,2013-07-02,Action,224161
Borderlands 2: Gunzerker Dapper Gent Pack,2013-07-02,RPG,224161
Borderlands 2: Psycho Madness Pack,2013-07-02,Action,224163
Borderlands 2: Psycho Madness Pack,2013-07-02,RPG,224163
Borderlands 2: Psycho Domination Pack,2013-07-02,Action,224165
Borderlands 2: Psycho Domination Pack,2013-07-02,RPG,224165
Magic 2014 “Enter the Dracomancer” Deck Key,2013-06-26,Strategy,213894
Borderlands 2: Psycho Dark Psyche Pack,2013-07-02,Action,224162
Borderlands 2: Psycho Dark Psyche Pack,2013-07-02,RPG,224162
Magic 2014 “Firewave” Deck Key,2013-06-26,Strategy,213890
Borderlands 2: Commando Haggard Hunter Pack,2013-07-02,Action,224167
Borderlands 2: Commando Haggard Hunter Pack,2013-07-02,RPG,224167
Borderlands 2: Assassin Stinging Blade Pack,2013-07-02,Action,224168
Borderlands 2: Assassin Stinging Blade Pack,2013-07-02,RPG,224168
Borderlands 2: Psycho Supremacy Pack,2013-07-02,Action,224164
Borderlands 2: Psycho Supremacy Pack,2013-07-02,RPG,224164
Mortal Kombat Komplete Edition,2013-07-03,Action,237110
Borderlands 2: Siren Glitter and Gore Pack,2013-07-02,Action,224166
Borderlands 2: Siren Glitter and Gore Pack,2013-07-02,RPG,224166
Ragnarok Online 2 - Elemento School Graduation Pack,2013-07-02,Free to Play,239370
Ragnarok Online 2 - Elemento School Graduation Pack,2013-07-02,Massively Multiplayer,239370
Ragnarok Online 2 - Elemento School Graduation Pack,2013-07-02,RPG,239370
Ragnarok Online 2 - Trendsetter Fashionista's Pack,2013-07-02,Free to Play,239380
Ragnarok Online 2 - Trendsetter Fashionista's Pack,2013-07-02,Massively Multiplayer,239380
Ragnarok Online 2 - Trendsetter Fashionista's Pack,2013-07-02,RPG,239380
Bleed,2013-07-03,Action,239800
Bleed,2013-07-03,Indie,239800
Killing Floor - Mrs Foster Pack,2013-07-03,Action,210945
Killing Floor - Golden Weapon Pack 2,2013-07-03,Action,210944
Killing Floor - Community Weapon Pack 2,2013-07-03,Action,210943
Soldier Front 2,2013-07-03,Action,239660
Soldier Front 2,2013-07-03,Free to Play,239660
DARK,2013-07-03,Action,225360
DARK,2013-07-03,RPG,225360
TrackMania² Valley,2013-07-04,Racing,243360
TrackMania² Valley,2013-07-04,Sports,243360
Shadow Warrior Classic Redux,1997-05-13,Action,225160
FINAL FANTASY VII,2013-07-04,RPG,39140
Lords of Football: Super Training,2013-07-08,Indie,230691
Lords of Football: Super Training,2013-07-08,Simulation,230691
Lords of Football: Super Training,2013-07-08,Sports,230691
Lords of Football: Super Training,2013-07-08,Strategy,230691
Train Simulator: SD40-2 Independence Loco Add-On,2013-07-04,Simulation,222589
GRID 2 - Drift Pack,2013-07-09,Racing,221167
GRID 2 - Drift Pack,2013-07-09,Sports,221167
Farming Simulator 2013: Ursus,2013-07-09,Casual,220285
Farming Simulator 2013: Ursus,2013-07-09,Simulation,220285
Sid Meier's Civilization V: Brave New World,2013-07-08,Strategy,235580
Runner2 - Good Friends Character Pack,2013-07-11,Action,218065
Runner2 - Good Friends Character Pack,2013-07-11,Indie,218065
Toki Tori 2+,2013-07-11,Adventure,201420
Toki Tori 2+,2013-07-11,Casual,201420
Toki Tori 2+,2013-07-11,Indie,201420
BIT.TRIP FATE,2013-07-11,Action,205080
BIT.TRIP FATE,2013-07-11,Indie,205080
R.I.P.D.: The Game,2013-07-16,Action,237590
BIT.TRIP.FATE Soundtrack,2013-07-11,Action,205083
BIT.TRIP.FATE Soundtrack,2013-07-11,Indie,205083
The Raven - Legacy of a Master Thief,2013-07-23,Adventure,233370
Ittle Dew,2013-07-23,Adventure,241320
Ittle Dew,2013-07-23,Indie,241320
Aliens: Colonial Marines: Stasis Interrupted,2013-07-23,Action,219443
CoH 2 - Soviet Commander: Terror Tactics,2013-07-23,Strategy,231463
CoH 2 - German Commander: Storm Doctrine,2013-07-23,Strategy,231455
GRID 2 - Peak Performance Pack,2013-07-23,Racing,221166
GRID 2 - Peak Performance Pack,2013-07-23,Sports,221166
Soldier Front 2: Shoot Em Up Package,2013-07-23,Action,243442
Soldier Front 2: Shoot Em Up Package,2013-07-23,Free to Play,243442
Shadowrun Returns,2013-07-25,Adventure,234650
Shadowrun Returns,2013-07-25,Indie,234650
